index,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
11300,201308,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,24953
11301,201308,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10890
11302,201308,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7264
11303,201308,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6637
11304,201308,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6533
11305,201308,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16182
11306,201308,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15581
11307,201308,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,93753
11308,201308,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,94651
11309,201308,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,22938
11310,201308,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,21776
11311,201308,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,47014
11312,201308,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,48879
11313,201308,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,2827
11314,201308,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,732
11315,201308,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,3477
11316,201308,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8192
11317,201308,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,8405
11318,201308,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,141269
11319,201308,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,143435
11320,201308,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,254
11321,201308,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7631
11322,201308,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7869
11323,201308,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6702
11324,201308,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6642
11325,201308,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,7057
11326,201308,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5748
11327,201308,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,76465
11328,201308,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,76637
11329,201308,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29185
11330,201308,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,44096
11331,201308,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,659837
11332,201308,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,629003
11333,201308,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,3788
11334,201308,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,68001
11335,201308,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,67276
11336,201308,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,10910
11337,201308,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,8939
11338,201308,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,22070
11339,201308,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,21687
11340,201308,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,48029
11341,201308,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,47631
11342,201308,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,20427
11343,201308,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,18373
11344,201308,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,175196
11345,201308,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,175429
11346,201308,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4195
11347,201308,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3822
11348,201308,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11175
11349,201308,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10767
11350,201308,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,7918
11351,201308,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7968
11352,201308,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,2742
11353,201308,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,2767
11354,201309,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,5288
11355,201309,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,5347
11356,201309,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,13541
11357,201309,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,13860
11358,201309,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,16550
11359,201309,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,16939
11360,201309,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8581
11361,201309,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7833
11362,201309,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,18734
11363,201309,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,19182
11364,201309,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9710
11365,201309,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9461
11366,201309,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,9609
11367,201309,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9556
11368,201309,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,257
11369,201309,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3732
11370,201309,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,42717
11371,201309,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,40524
11372,201309,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5007
11373,201309,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5086
11374,201309,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6501
11375,201309,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6196
11376,201309,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,121517
11377,201309,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,121950
11378,201309,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7544
11379,201309,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6238
11380,201309,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Other,Other,Other,65
11381,201309,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Thru / Transit,Other,Other,Other,3
11382,201309,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18661
11383,201309,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18985
11384,201309,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,16986
11385,201309,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,14923
11386,201309,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7288
11387,201309,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,7801
11388,201309,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6195
11389,201309,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,3678
11390,201309,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,24629
11391,201309,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,25306
11392,201309,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,118123
11393,201309,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,122647
11394,201309,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5778
11395,201309,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,4851
11396,201309,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12568
11397,201309,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12044
11398,201309,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,9672
11399,201309,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,8947
11400,201309,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18286
11401,201309,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,18093
11402,201309,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,7920
11403,201309,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7608
11404,201309,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4821
11405,201309,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5279
11406,201309,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5050
11407,201309,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4514
11408,201309,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,43798
11409,201309,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,44466
11410,201309,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,11669
11411,201309,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11692
11412,201309,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6794
11413,201309,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5757
11414,201309,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2619
11415,201309,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2717
11416,201309,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,37344
11417,201309,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,23362
11418,201309,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23227
11419,201309,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8322
11420,201309,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7106
11421,201309,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Enplaned,Other,Terminal 1,B,27
11422,201309,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6356
11423,201309,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6039
11424,201309,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14740
11425,201309,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13844
11426,201309,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,86214
11427,201309,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,84290
11428,201309,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1218
11429,201309,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1446
11430,201309,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,50363
11431,201309,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,50388
11432,201309,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,2634
11433,201309,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,292
11434,201309,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,2700
11435,201309,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,7586
11436,201309,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,7555
11437,201309,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,128474
11438,201309,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,125747
11439,201309,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,236
11440,201309,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,5387
11441,201309,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,5578
11442,201309,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6416
11443,201309,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6299
11444,201309,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4744
11445,201309,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4319
11446,201309,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,63532
11447,201309,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,64784
11448,201309,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,30032
11449,201309,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,548374
11450,201309,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,544302
11451,201309,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4072
11452,201309,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,60908
11453,201309,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,55880
11454,201309,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9456
11455,201309,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,9855
11456,201309,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,18973
11457,201309,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,17647
11458,201309,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,46679
11459,201309,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,46793
11460,201309,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,13787
11461,201309,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,14747
11462,201309,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,148628
11463,201309,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,150010
11464,201309,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,2009
